staff,start,end,raw_labels,comment,is_ambiguous,labels,file_name
0,78.0,81.5,"{'PR', 'RA', 'I'}",,False,"{'PR', 'PA-TT', 'RA', 'I'}",Brahms-SQ1-3_ann1_midi_0_78.0_81.5.mid
0,81.0,82.5,"{'PR', 'RA'}",,False,"{'PR', 'PA-TT', 'RA'}",Brahms-SQ1-3_ann1_midi_0_81.0_82.5.mid
0,83.0,84.5,"{'PR', 'RA'}",,False,"{'PR', 'PA-TT', 'RA'}",Brahms-SQ1-3_ann1_midi_0_83.0_84.5.mid
0,84.0,85.5,"{'PR', 'RA', 'I'}",,False,"{'PR', 'PA-TT', 'RA', 'I'}",Brahms-SQ1-3_ann1_midi_0_84.0_85.5.mid
0,85.0,86.5,"{'PR', 'RA'}",,False,"{'PR', 'PA-TT', 'RA'}",Brahms-SQ1-3_ann1_midi_0_85.0_86.5.mid
0,86.0,87.5,"{'PR', 'RA'}",,False,"{'PR', 'PA-TT', 'RA'}",Brahms-SQ1-3_ann1_midi_0_86.0_87.5.mid
0,87.0,88.5,"{'PR', 'RA'}",,False,"{'PR', 'PA-TT', 'RA'}",Brahms-SQ1-3_ann1_midi_0_87.0_88.5.mid
0,93.5,97.0,"{'PR', 'RA', 'I'}",,False,"{'PR', 'PA-TT', 'RA', 'I'}",Brahms-SQ1-3_ann1_midi_0_93.5_97.0.mid
0,96.5,98.0,"{'PR', 'RA'}",,False,"{'PR', 'PA-TT', 'RA'}",Brahms-SQ1-3_ann1_midi_0_96.5_98.0.mid
0,98.5,100.0,"{'PR', 'RA'}",,False,"{'PR', 'PA-TT', 'RA'}",Brahms-SQ1-3_ann1_midi_0_98.5_100.0.mid
0,100.5,102.0,"{'PR', 'RA'}",,False,"{'PR', 'PA-TT', 'RA'}",Brahms-SQ1-3_ann1_midi_0_100.5_102.0.mid
0,102.5,104.0,"{'PR', 'RA', 'I'}",,False,"{'SP-PT', 'PR', 'RA', 'I'}",Brahms-SQ1-3_ann1_midi_0_102.5_104.0.mid
1,96.0,97.5,"{'PR', 'RA', 'I'}",,False,"{'PR', 'PA-TT', 'RA', 'I'}",Brahms-SQ1-3_ann1_midi_1_96.0_97.5.mid
1,97.0,98.5,"{'PR', 'RA'}",,False,"{'PR', 'PA-TT', 'RA'}",Brahms-SQ1-3_ann1_midi_1_97.0_98.5.mid
1,99.0,100.5,"{'PR', 'RA'}",,False,"{'PR', 'PA-TT', 'RA'}",Brahms-SQ1-3_ann1_midi_1_99.0_100.5.mid
1,101.0,102.5,"{'PR', 'RA'}",courtesy natural removed,False,"{'PR', 'PA-TT', 'RA'}",Brahms-SQ1-3_ann1_midi_1_101.0_102.5.mid
1,102.0,103.5,"{'PR', 'RA'}",,False,"{'PR', 'PA-TT', 'RA'}",Brahms-SQ1-3_ann1_midi_1_102.0_103.5.mid
1,103.0,104.0,"{'PR', 'RA'}",,False,"{'PR', 'PA-TT', 'RA'}",Brahms-SQ1-3_ann1_midi_1_103.0_104.0.mid
2,0.0,1.5,{'REF'},,False,{'REF'},Brahms-SQ1-3_ann1_midi_2_0.0_1.5_REF.mid
