staff,start,end,raw_labels,comment,is_ambiguous,labels,file_name
0,0.25,1.75,{'REF'},,False,{'REF'},Bach-Invention1_ann0_midi_0_0.25_1.75_REF.mid
0,4.25,5.75,set(),,False,"{'SP-PT', 'SR'}",Bach-Invention1_ann0_midi_0_4.25_5.75.mid
0,8.25,9.75,{'I'},,False,"{'SP-PT', 'SR', 'I'}",Bach-Invention1_ann0_midi_0_8.25_9.75.mid
0,10.25,11.75,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Bach-Invention1_ann0_midi_0_10.25_11.75.mid
0,12.25,13.75,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Bach-Invention1_ann0_midi_0_12.25_13.75.mid
0,14.25,15.75,{'I'},,False,"{'SP-PT', 'SR', 'I'}",Bach-Invention1_ann0_midi_0_14.25_15.75.mid
0,18.25,19.75,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Bach-Invention1_ann0_midi_0_18.25_19.75.mid
0,20.0,20.75,"{'F', 'I'}",,False,"{'F', 'I'}",Bach-Invention1_ann0_midi_0_20.0_20.75.mid
0,21.0,21.75,"{'F', 'I'}",,False,"{'F', 'I'}",Bach-Invention1_ann0_midi_0_21.0_21.75.mid
0,26.25,27.75,set(),,False,"{'SP-PT', 'SR'}",Bach-Invention1_ann0_midi_0_26.25_27.75.mid
0,30.25,31.75,set(),,False,"{'PA-TT', 'SR'}",Bach-Invention1_ann0_midi_0_30.25_31.75.mid
0,34.25,35.75,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Bach-Invention1_ann0_midi_0_34.25_35.75.mid
0,38.25,39.75,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Bach-Invention1_ann0_midi_0_38.25_39.75.mid
0,48.25,49.75,set(),,False,"{'SP-PT', 'SR'}",Bach-Invention1_ann0_midi_0_48.25_49.75.mid
0,56.25,57.75,{'I'},,False,"{'SP-PT', 'SR', 'I'}",Bach-Invention1_ann0_midi_0_56.25_57.75.mid
0,60.25,61.75,set(),,False,"{'PA-TT', 'SR'}",Bach-Invention1_ann0_midi_0_60.25_61.75.mid
0,64.25,65.75,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Bach-Invention1_ann0_midi_0_64.25_65.75.mid
0,68.25,69.75,set(),,False,"{'PA-TT', 'SR'}",Bach-Invention1_ann0_midi_0_68.25_69.75.mid
0,72.25,73.75,set(),,False,"{'SP-PT', 'SR'}",Bach-Invention1_ann0_midi_0_72.25_73.75.mid
0,74.25,75.75,set(),,False,"{'PA-TT', 'SR'}",Bach-Invention1_ann0_midi_0_74.25_75.75.mid
0,76.25,77.75,set(),,False,"{'SP-PT', 'SR'}",Bach-Invention1_ann0_midi_0_76.25_77.75.mid
0,80.25,81.75,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Bach-Invention1_ann0_midi_0_80.25_81.75.mid
1,2.25,3.75,set(),,False,"{'SP-PT', 'SR'}",Bach-Invention1_ann0_midi_1_2.25_3.75.mid
1,6.25,7.75,set(),,False,"{'SP-PT', 'SR'}",Bach-Invention1_ann0_midi_1_6.25_7.75.mid
1,16.25,17.75,set(),,False,"{'SP-PT', 'SR'}",Bach-Invention1_ann0_midi_1_16.25_17.75.mid
1,24.25,25.75,set(),,False,"{'SP-PT', 'SR'}",Bach-Invention1_ann0_midi_1_24.25_25.75.mid
1,28.25,29.75,set(),,False,"{'SP-PT', 'SR'}",Bach-Invention1_ann0_midi_1_28.25_29.75.mid
1,32.25,33.75,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Bach-Invention1_ann0_midi_1_32.25_33.75.mid
1,36.25,37.75,{'I'},,False,"{'SP-PT', 'SR', 'I'}",Bach-Invention1_ann0_midi_1_36.25_37.75.mid
1,40.25,41.75,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Bach-Invention1_ann0_midi_1_40.25_41.75.mid
1,42.25,43.75,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Bach-Invention1_ann0_midi_1_42.25_43.75.mid
1,44.25,45.75,{'I'},,False,"{'SP-PT', 'SR', 'I'}",Bach-Invention1_ann0_midi_1_44.25_45.75.mid
1,46.25,47.75,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Bach-Invention1_ann0_midi_1_46.25_47.75.mid
1,50.25,51.75,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Bach-Invention1_ann0_midi_1_50.25_51.75.mid
1,52.0,52.75,"{'F', 'I'}",,False,"{'F', 'I'}",Bach-Invention1_ann0_midi_1_52.0_52.75.mid
1,53.0,53.75,"{'F', 'I'}",,False,"{'F', 'I'}",Bach-Invention1_ann0_midi_1_53.0_53.75.mid
1,58.25,59.75,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Bach-Invention1_ann0_midi_1_58.25_59.75.mid
1,62.25,63.75,set(),,False,"{'PA-TT', 'SR'}",Bach-Invention1_ann0_midi_1_62.25_63.75.mid
1,66.25,67.75,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Bach-Invention1_ann0_midi_1_66.25_67.75.mid
1,70.25,71.75,set(),,False,"{'PA-TT', 'SR'}",Bach-Invention1_ann0_midi_1_70.25_71.75.mid
1,78.25,79.75,set(),,False,"{'PA-TT', 'SR'}",Bach-Invention1_ann0_midi_1_78.25_79.75.mid
1,82.25,83.0,"{'RA', 'F'}",fixed annotation,False,"{'RA', 'F'}",Bach-Invention1_ann0_midi_1_82.25_83.0.mid
