staff,start,end,raw_labels,comment,is_ambiguous,labels,file_name
0,4.0,12.0,{'REF'},,False,{'REF'},Monteverdi-coppini3_ann0_midi_0_4.0_12.0_REF.mid
0,24.0,32.0,set(),,False,"{'SP-PT', 'SR'}",Monteverdi-coppini3_ann0_midi_0_24.0_32.0.mid
0,243.0,246.0,"{'NR', 'F'}",,False,"{'NR', 'F'}",Monteverdi-coppini3_ann0_midi_0_243.0_246.0.mid
1,4.0,12.0,set(),,False,"{'SP-PT', 'SR'}",Monteverdi-coppini3_ann0_midi_1_4.0_12.0.mid
1,24.0,32.0,{'RA'},,False,"{'SP-PT', 'RA-Off'}",Monteverdi-coppini3_ann0_midi_1_24.0_32.0.mid
1,243.0,246.0,"{'NR', 'F'}",,False,"{'NR', 'F'}",Monteverdi-coppini3_ann0_midi_1_243.0_246.0.mid
2,0.0,12.0,{'RA'},,False,"{'SP-PT', 'RA-Off'}",Monteverdi-coppini3_ann0_midi_2_0.0_12.0.mid
2,24.0,32.0,set(),,False,"{'SP-PT', 'SR'}",Monteverdi-coppini3_ann0_midi_2_24.0_32.0.mid
2,236.0,246.0,{'NR'},,False,"{'SP-PT', 'NR'}",Monteverdi-coppini3_ann0_midi_2_236.0_246.0.mid
2,257.0,261.0,"{'NR', 'F'}",,False,"{'NR', 'F'}",Monteverdi-coppini3_ann0_midi_2_257.0_261.0.mid
3,20.0,32.0,{'RA'},,False,"{'SP-PT', 'RA-Off'}",Monteverdi-coppini3_ann0_midi_3_20.0_32.0.mid
3,238.0,246.0,"{'NR', 'PA'}",,False,"{'NR', 'PA'}",Monteverdi-coppini3_ann0_midi_3_238.0_246.0.mid
4,4.0,12.0,set(),,False,"{'SP-PT', 'SR'}",Monteverdi-coppini3_ann0_midi_4_4.0_12.0.mid
