staff,start,end,raw_labels,comment,is_ambiguous,labels,file_name
0,52.0,64.0,set(),,False,"{'SP-PT', 'SR'}",Bach-wtc2f23_ann1_midi_0_52.0_64.0.mid
0,164.0,178.0,{'RA'},,False,"{'SP-PT', 'RA-Off'}",Bach-wtc2f23_ann1_midi_0_164.0_178.0.mid
0,368.0,380.0,{'RA'},,False,"{'SP-PT', 'RA-Off'}",Bach-wtc2f23_ann1_midi_0_368.0_380.0.mid
1,36.0,48.0,set(),,False,"{'SP-PT', 'SR'}",Bach-wtc2f23_ann1_midi_1_36.0_48.0.mid
1,136.0,150.0,{'RA'},,False,"{'SP-PT', 'RA-Off'}",Bach-wtc2f23_ann1_midi_1_136.0_150.0.mid
2,16.0,28.0,set(),,False,"{'SP-PT', 'SR'}",Bach-wtc2f23_ann1_midi_2_16.0_28.0.mid
2,104.0,118.0,{'RA'},,False,"{'SP-PT', 'RA-Off'}",Bach-wtc2f23_ann1_midi_2_104.0_118.0.mid
2,208.0,220.0,{'RA'},,False,"{'SP-PT', 'RA-Off'}",Bach-wtc2f23_ann1_midi_2_208.0_220.0.mid
2,236.0,248.0,{'RA'},,False,"{'PA-TT', 'RA-Off'}",Bach-wtc2f23_ann1_midi_2_236.0_248.0.mid
2,336.0,350.0,{'RA'},,False,"{'SP-PT', 'RA-Off'}",Bach-wtc2f23_ann1_midi_2_336.0_350.0.mid
3,0.0,12.0,{'REF'},,False,{'REF'},Bach-wtc2f23_ann1_midi_3_0.0_12.0_REF.mid
3,72.0,84.0,set(),,False,"{'SP-PT', 'SR'}",Bach-wtc2f23_ann1_midi_3_72.0_84.0.mid
3,188.0,202.0,{'RA'},,False,"{'PA-TT', 'RA-Off'}",Bach-wtc2f23_ann1_midi_3_188.0_202.0.mid
3,296.0,310.0,{'RA'},,False,"{'SP-PT', 'RA-Off'}",Bach-wtc2f23_ann1_midi_3_296.0_310.0.mid
