staff,start,end,raw_labels,comment,is_ambiguous,labels,file_name
0,1.5,2.5,{'REF'},,False,{'REF'},Corelli-op3-2-4_ann1_midi_0_1.5_2.5_REF.mid
0,3.0,4.0,set(),,False,"{'PA-TT', 'SR'}",Corelli-op3-2-4_ann1_midi_0_3.0_4.0.mid
0,7.5,8.5,set(),,False,"{'PA-TT', 'SR'}",Corelli-op3-2-4_ann1_midi_0_7.5_8.5.mid
0,13.5,14.5,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Corelli-op3-2-4_ann1_midi_0_13.5_14.5.mid
0,58.5,59.5,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Corelli-op3-2-4_ann1_midi_0_58.5_59.5.mid
0,67.5,68.5,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Corelli-op3-2-4_ann1_midi_0_67.5_68.5.mid
0,70.5,71.5,{'I'},,False,"{'SP-PT', 'SR', 'I'}",Corelli-op3-2-4_ann1_midi_0_70.5_71.5.mid
0,94.5,95.5,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Corelli-op3-2-4_ann1_midi_0_94.5_95.5.mid
0,100.5,101.5,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Corelli-op3-2-4_ann1_midi_0_100.5_101.5.mid
1,7.5,8.5,set(),,False,"{'SP-PT', 'SR'}",Corelli-op3-2-4_ann1_midi_1_7.5_8.5.mid
1,13.5,14.5,{'I'},,False,"{'SP-PT', 'SR', 'I'}",Corelli-op3-2-4_ann1_midi_1_13.5_14.5.mid
1,61.5,62.5,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Corelli-op3-2-4_ann1_midi_1_61.5_62.5.mid
1,70.5,71.5,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Corelli-op3-2-4_ann1_midi_1_70.5_71.5.mid
1,97.5,98.5,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Corelli-op3-2-4_ann1_midi_1_97.5_98.5.mid
1,103.5,104.5,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Corelli-op3-2-4_ann1_midi_1_103.5_104.5.mid
2,18.0,19.0,set(),,False,"{'SP-PT', 'SR'}",Corelli-op3-2-4_ann1_midi_2_18.0_19.0.mid
2,19.5,20.5,set(),,False,"{'PA-TT', 'SR'}",Corelli-op3-2-4_ann1_midi_2_19.5_20.5.mid
2,64.5,65.5,{'I'},,False,"{'PA-TT', 'SR', 'I'}",Corelli-op3-2-4_ann1_midi_2_64.5_65.5.mid
