staff,start,end,raw_labels,comment,is_ambiguous,labels,file_name
0,1.0,6.0,{'REF'},,False,{'REF'},Mozart-ClarinetQuintet-K581-3_ann4_midi_0_1.0_6.0_REF.mid
0,73.0,78.0,set(),,False,"{'SP-PT', 'SR'}",Mozart-ClarinetQuintet-K581-3_ann4_midi_0_73.0_78.0.mid
0,273.0,276.0,"{'RA', 'F'}",added notation,False,"{'RA', 'F'}",Mozart-ClarinetQuintet-K581-3_ann4_midi_0_273.0_276.0.mid
1,1.0,4.0,{'F'},,False,{'F'},Mozart-ClarinetQuintet-K581-3_ann4_midi_1_1.0_4.0.mid
1,73.0,76.0,{'F'},,False,{'F'},Mozart-ClarinetQuintet-K581-3_ann4_midi_1_73.0_76.0.mid
1,156.0,157.5,"{'NR', 'F'}",added annotation,False,"{'NR', 'F'}",Mozart-ClarinetQuintet-K581-3_ann4_midi_1_156.0_157.5.mid
1,176.5,178.5,"{'RA', 'PA'}",added annotation,False,"{'RA', 'PA'}",Mozart-ClarinetQuintet-K581-3_ann4_midi_1_176.5_178.5.mid
2,37.0,45.0,"{'RA', 'PA'}",added notation,False,"{'RA', 'PA'}",Mozart-ClarinetQuintet-K581-3_ann4_midi_2_37.0_45.0.mid
2,49.0,54.0,{'RA'},,False,"{'PA-TT', 'RA-Off'}",Mozart-ClarinetQuintet-K581-3_ann4_midi_2_49.0_54.0.mid
3,37.0,42.0,set(),,False,"{'PA-TT', 'SR'}",Mozart-ClarinetQuintet-K581-3_ann4_midi_3_37.0_42.0.mid
3,45.0,49.0,"{'?', 'RA', 'F', 'PA'}",addcd notation,True,"{'?', 'RA', 'F', 'PA'}",Mozart-ClarinetQuintet-K581-3_ann4_midi_3_45.0_49.0.mid
3,55.0,58.0,{'RA'},added notation,False,"{'PA-TT', 'RA'}",Mozart-ClarinetQuintet-K581-3_ann4_midi_3_55.0_58.0.mid
3,178.5,180.5,"{'RA', 'PA'}",added notation,False,"{'RA', 'PA'}",Mozart-ClarinetQuintet-K581-3_ann4_midi_3_178.5_180.5.mid
4,49.0,54.0,set(),,False,"{'PA-TT', 'SR'}",Mozart-ClarinetQuintet-K581-3_ann4_midi_4_49.0_54.0.mid
