staff,start,end,raw_labels,comment,is_ambiguous,labels,file_name
0,40.0,41.0,"{'RA', 'PA'}",,False,"{'RA', 'PA'}",Schubert-Trio_ann1_midi_0_40.0_41.0.mid
0,42.0,43.0,{'RA'},,False,"{'PA-TT', 'RA'}",Schubert-Trio_ann1_midi_0_42.0_43.0.mid
0,52.0,53.0,"{'RA', 'PA'}",,False,"{'RA', 'PA'}",Schubert-Trio_ann1_midi_0_52.0_53.0.mid
0,54.0,55.0,{'RA'},,False,"{'PA-TT', 'RA'}",Schubert-Trio_ann1_midi_0_54.0_55.0.mid
0,70.0,72.0,"{'RA', 'I'}",,False,"{'SP-PT', 'I', 'RA-Off'}",Schubert-Trio_ann1_midi_0_70.0_72.0.mid
0,156.0,157.5,"{'RA', 'PA'}",,False,"{'RA', 'PA'}",Schubert-Trio_ann1_midi_0_156.0_157.5.mid
0,164.0,166.0,{'REF'},reassigned ref to have more closely related instances,False,{'REF'},Schubert-Trio_ann1_midi_0_164.0_166.0_REF.mid
0,178.0,180.0,{'RA'},,False,"{'SP-PT', 'RA-Off'}",Schubert-Trio_ann1_midi_0_178.0_180.0.mid
0,182.0,184.0,{'RA'},,False,"{'SP-PT', 'RA-Off'}",Schubert-Trio_ann1_midi_0_182.0_184.0.mid
0,214.0,216.0,{'RA'},,False,"{'SP-PT', 'RA-Off'}",Schubert-Trio_ann1_midi_0_214.0_216.0.mid
0,284.0,288.0,"{'RA', 'PA'}",,False,"{'PA', 'RA-Off'}",Schubert-Trio_ann1_midi_0_284.0_288.0.mid
1,156.0,157.5,"{'RA', 'PA'}",,False,"{'RA', 'PA'}",Schubert-Trio_ann1_midi_1_156.0_157.5.mid
1,180.0,182.0,{'RA'},,False,"{'SP-PT', 'RA-Off'}",Schubert-Trio_ann1_midi_1_180.0_182.0.mid
1,184.0,186.0,{'RA'},,False,"{'SP-PT', 'RA-Off'}",Schubert-Trio_ann1_midi_1_184.0_186.0.mid
1,196.0,198.0,set(),,False,"{'SP-PT', 'SR'}",Schubert-Trio_ann1_midi_1_196.0_198.0.mid
1,212.0,214.0,{'RA'},,False,"{'SP-PT', 'RA-Off'}",Schubert-Trio_ann1_midi_1_212.0_214.0.mid
1,216.0,218.0,set(),,False,"{'SP-PT', 'SR'}",Schubert-Trio_ann1_midi_1_216.0_218.0.mid
2,172.0,174.0,set(),,False,"{'SP-PT', 'SR'}",Schubert-Trio_ann1_midi_2_172.0_174.0.mid
2,204.0,206.0,set(),,False,"{'SP-PT', 'SR'}",Schubert-Trio_ann1_midi_2_204.0_206.0.mid
