staff,start,end,raw_labels,comment,is_ambiguous,labels,file_name
0,32.5,37.0,set(),,False,"{'SP-PT', 'SR'}",Corelli-op3-4-2_ann1_midi_0_32.5_37.0.mid
0,86.5,90.0,"{'RA', 'F'}",,False,"{'RA', 'F'}",Corelli-op3-4-2_ann1_midi_0_86.5_90.0.mid
0,90.5,93.0,"{'RA', 'F'}",,False,"{'RA', 'F'}",Corelli-op3-4-2_ann1_midi_0_90.5_93.0.mid
0,94.5,97.0,{'F'},,False,{'F'},Corelli-op3-4-2_ann1_midi_0_94.5_97.0.mid
0,130.5,136.0,set(),,False,"{'SP-PT', 'SR'}",Corelli-op3-4-2_ann1_midi_0_130.5_136.0.mid
1,8.5,13.0,{'REF'},,False,{'REF'},Corelli-op3-4-2_ann1_midi_1_8.5_13.0_REF.mid
1,88.5,92.0,"{'RA', 'F'}",,False,"{'RA', 'F'}",Corelli-op3-4-2_ann1_midi_1_88.5_92.0.mid
1,92.5,96.0,"{'RA', 'F'}",,False,"{'RA', 'F'}",Corelli-op3-4-2_ann1_midi_1_92.5_96.0.mid
1,96.5,100.0,"{'RA', 'F'}",,False,"{'RA', 'F'}",Corelli-op3-4-2_ann1_midi_1_96.5_100.0.mid
2,68.5,73.0,set(),,False,"{'SP-PT', 'SR'}",Corelli-op3-4-2_ann1_midi_2_68.5_73.0.mid
